13.7831238  5.5816E+01  2.945464  2875.3  1.6022E+00
13.7537977  5.6425E+01  2.941604  2880.4  1.6086E+00
13.7244329  5.7037E+01  2.937745  2885.6  1.6149E+00
13.6950303  5.7652E+01  2.933886  2890.7  1.6212E+00
13.6655905  5.8269E+01  2.930027  2895.8  1.6275E+00
13.6361144  5.8889E+01  2.926167  2900.9  1.6338E+00
13.6066027  5.9512E+01  2.922308  2906.1  1.6401E+00
13.5770562  6.0138E+01  2.918449  2911.2  1.6463E+00
13.5474757  6.0766E+01  2.914590  2916.4  1.6526E+00
13.5178618  6.1396E+01  2.910730  2921.6  1.6588E+00
13.4882154  6.2030E+01  2.906871  2926.8  1.6650E+00
13.4585372  6.2666E+01  2.903012  2932.1  1.6712E+00
13.4288278  6.3305E+01  2.899153  2937.4  1.6774E+00
13.3990881  6.3946E+01  2.895293  2942.8  1.6836E+00
13.3693188  6.4590E+01  2.891434  2948.2  1.6897E+00
13.3395206  6.5237E+01  2.887575  2953.7  1.6959E+00
13.3096942  6.5886E+01  2.883716  2959.2  1.7020E+00
13.2798403  6.6538E+01  2.879856  2964.8  1.7081E+00
13.2499596  6.7193E+01  2.875997  2970.4  1.7142E+00
13.2200528  6.7850E+01  2.872138  2976.1  1.7203E+00
13.1901206  6.8510E+01  2.868279  2981.8  1.7264E+00
13.1601638  6.9173E+01  2.864419  2987.6  1.7324E+00
13.1301829  6.9838E+01  2.860560  2993.4  1.7385E+00
13.1001787  7.0506E+01  2.856701  2999.2  1.7445E+00
13.0701536  7.1176E+01  2.852842  3005.2  1.7504E+00
13.0401096  7.1849E+01  2.848982  3011.1  1.7562E+00
13.0100475  7.2524E+01  2.845123  3017.1  1.7620E+00
12.9799678  7.3202E+01  2.841264  3023.1  1.7678E+00
12.9498712  7.3882E+01  2.837405  3029.2  1.7736E+00
12.9197584  7.4565E+01  2.833545  3035.3  1.7794E+00
12.8896299  7.5250E+01  2.829686  3041.5  1.7851E+00
12.8594866  7.5938E+01  2.825827  3047.7  1.7909E+00
12.8293289  7.6628E+01  2.821968  3053.9  1.7966E+00
12.7991575  7.7321E+01  2.818108  3060.1  1.8023E+00
12.7689731  7.8016E+01  2.814249  3066.5  1.8080E+00
12.7387763  7.8714E+01  2.810390  3072.8  1.8137E+00
12.7085676  7.9414E+01  2.806531  3079.2  1.8194E+00
12.6783478  8.0117E+01  2.802671  3085.6  1.8251E+00
12.6481173  8.0822E+01  2.798812  3092.0  1.8308E+00
12.6178769  8.1530E+01  2.794953  3098.5  1.8364E+00
12.5876271  8.2240E+01  2.791094  3105.0  1.8420E+00
12.5573685  8.2952E+01  2.787234  3111.6  1.8477E+00
12.5271017  8.3667E+01  2.783375  3118.1  1.8533E+00
12.4968275  8.4384E+01  2.779516  3124.8  1.8588E+00
12.4665481  8.5104E+01  2.775657  3131.4  1.8643E+00
12.4362638  8.5826E+01  2.771797  3138.1  1.8698E+00
12.4059744  8.6551E+01  2.767938  3144.8  1.8753E+00
12.3756802  8.7278E+01  2.764079  3151.5  1.8808E+00
12.3453818  8.8007E+01  2.760220  3158.3  1.8863E+00
12.3150798  8.8739E+01  2.756360  3165.0  1.8918E+00
12.2847748  8.9473E+01  2.752501  3171.9  1.8973E+00
12.2544673  9.0209E+01  2.748642  3178.7  1.9028E+00
12.2241578  9.0948E+01  2.744783  3185.6  1.9082E+00
12.1938470  9.1689E+01  2.740923  3192.5  1.9137E+00
12.1635353  9.2433E+01  2.737064  3199.4  1.9191E+00
12.1332233  9.3179E+01  2.733205  3206.4  1.9246E+00
12.1029115  9.3927E+01  2.729346  3213.3  1.9300E+00
12.0726005  9.4678E+01  2.725486  3220.3  1.9354E+00
12.0422908  9.5431E+01  2.721627  3227.4  1.9408E+00
12.0119829  9.6186E+01  2.717768  3234.4  1.9462E+00
11.9816774  9.6944E+01  2.713909  3241.5  1.9515E+00
11.9513747  9.7704E+01  2.710049  3248.5  1.9569E+00
11.9210754  9.8466E+01  2.706190  3255.6  1.9622E+00
11.8907800  9.9231E+01  2.702331  3262.7  1.9676E+00
11.8604890  9.9998E+01  2.698472  3269.9  1.9729E+00
11.8302029  1.0077E+02  2.694612  3277.0  1.9782E+00
11.7999222  1.0154E+02  2.690753  3284.1  1.9835E+00
11.7696475  1.0231E+02  2.686894  3291.3  1.9888E+00
11.7393791  1.0309E+02  2.683035  3298.4  1.9941E+00
11.7091179  1.0387E+02  2.679175  3305.6  1.9993E+00
11.6788653  1.0465E+02  2.675316  3312.7  2.0045E+00
11.6486220  1.0543E+02  2.671457  3319.9  2.0097E+00
11.6183886  1.0622E+02  2.667598  3327.0  2.0148E+00
11.5881653  1.0700E+02  2.663738  3334.2  2.0200E+00
11.5579528  1.0779E+02  2.659879  3341.3  2.0251E+00
11.5277515  1.0859E+02  2.656020  3348.5  2.0302E+00
11.4975619  1.0938E+02  2.652161  3355.6  2.0353E+00
11.4673844  1.1018E+02  2.648301  3362.8  2.0404E+00
11.4372194  1.1098E+02  2.644442  3369.9  2.0455E+00
11.4070675  1.1178E+02  2.640583  3377.0  2.0506E+00
11.3769291  1.1258E+02  2.636724  3384.1  2.0557E+00
11.3468046  1.1339E+02  2.632865  3391.2  2.0607E+00
11.3166946  1.1419E+02  2.629005  3398.3  2.0658E+00
11.2865993  1.1500E+02  2.625146  3405.4  2.0708E+00
11.2565193  1.1582E+02  2.621287  3412.4  2.0759E+00
11.2264551  1.1663E+02  2.617428  3419.5  2.0809E+00
11.1964070  1.1745E+02  2.613568  3426.5  2.0859E+00
11.1663754  1.1826E+02  2.609709  3433.5  2.0909E+00
11.1363609  1.1909E+02  2.605850  3440.5  2.0959E+00
11.1063638  1.1991E+02  2.601991  3447.5  2.1009E+00
11.0763846  1.2073E+02  2.598131  3454.4  2.1059E+00
11.0464234  1.2156E+02  2.594272  3461.4  2.1109E+00
11.0164798  1.2239E+02  2.590413  3468.3  2.1159E+00
10.9865541  1.2322E+02  2.586554  3475.2  2.1210E+00
10.9566468  1.2406E+02  2.582694  3482.0  2.1260E+00
10.9267582  1.2489E+02  2.578835  3488.9  2.1310E+00
10.8968887  1.2573E+02  2.574976  3495.7  2.1360E+00
10.8670388  1.2657E+02  2.571117  3502.5  2.1410E+00
10.8372088  1.2741E+02  2.567257  3509.2  2.1460E+00
10.8073992  1.2826E+02  2.563398  3515.9  2.1510E+00
10.7776104  1.2911E+02  2.559539  3522.6  2.1559E+00
10.7478427  1.2996E+02  2.555680  3529.3  2.1609E+00
10.7180965  1.3081E+02  2.551820  3535.9  2.1659E+00
10.6883723  1.3166E+02  2.547961  3542.6  2.1708E+00
10.6586704  1.3252E+02  2.544102  3549.1  2.1758E+00
10.6289912  1.3338E+02  2.540243  3555.7  2.1807E+00
10.5993352  1.3424E+02  2.536383  3562.2  2.1856E+00
10.5697025  1.3510E+02  2.532524  3568.7  2.1905E+00
10.5400938  1.3596E+02  2.528665  3575.1  2.1954E+00
10.5105093  1.3683E+02  2.524806  3581.5  2.2003E+00
10.4809493  1.3770E+02  2.520946  3587.9  2.2052E+00
10.4514144  1.3857E+02  2.517087  3594.2  2.2101E+00
10.4219048  1.3944E+02  2.513228  3600.6  2.2150E+00
10.3924208  1.4032E+02  2.509369  3606.9  2.2199E+00
10.3629629  1.4120E+02  2.505509  3613.1  2.2247E+00
10.3335314  1.4208E+02  2.501650  3619.4  2.2296E+00
10.3041267  1.4296E+02  2.497791  3625.6  2.2344E+00
10.2747490  1.4384E+02  2.493932  3631.8  2.2393E+00
10.2453989  1.4473E+02  2.490072  3637.9  2.2441E+00
10.2160765  1.4562E+02  2.486213  3644.1  2.2489E+00
10.1867824  1.4651E+02  2.482354  3650.2  2.2537E+00
10.1575167  1.4740E+02  2.478495  3656.3  2.2586E+00
10.1282799  1.4829E+02  2.474635  3662.4  2.2634E+00
10.0990723  1.4919E+02  2.470776  3668.4  2.2682E+00
10.0698943  1.5009E+02  2.466917  3674.5  2.2729E+00
10.0407461  1.5099E+02  2.463058  3680.5  2.2777E+00
10.0116281  1.5189E+02  2.459198  3686.5  2.2825E+00
 9.9825407  1.5280E+02  2.455339  3692.5  2.2873E+00
 9.9534841  1.5370E+02  2.451480  3698.5  2.2920E+00
 9.9244588  1.5461E+02  2.447621  3704.4  2.2968E+00
