# Earth_adiabatic_iron_silicate_2layer
# Calculated total mass (Me): 0.9998795466
# Calculated total radius (Re): 0.9868325224
# Calculated surface pressure (bar): 14.0129496395
# Calculated surface density (kg m-3): 3359.5000000000
# Mass at layer boundaries (Me): 0.3250077055 0.9998795466
# Radius at layer boundaries (Re): 0.5154151625 0.9868325224
# Pressure at layer boundaries (GPa): 152.3542098369 0.0014012950
# Temperature at layer boundaries (K): 4231.1583516629 2581.6548129777
# M (kg)	R (m)	P (Pa)	rho (kg m-3)	T (K)	layer
5.0760951786e+16	9.4100000000e+03	4.3409740908e+11	14778.3437163001	5499.9910825413	N/A
5.2405379828e+16	9.5100000000e+03	4.3409735254e+11	14778.3432660538	5499.9908879290	N/A
5.4084944178e+16	9.6100000000e+03	4.3409729539e+11	14778.3428108927	5499.9906912153	N/A
5.5800016254e+16	9.7100000000e+03	4.3409723762e+11	14778.3423508168	5499.9904924001	N/A
5.7550967473e+16	9.8100000000e+03	4.3409717925e+11	14778.3418858261	5499.9902914836	N/A
5.9338169253e+16	9.9100000000e+03	4.3409712026e+11	14778.3414159207	5499.9900884656	N/A
6.1161993010e+16	1.0010000000e+04	4.3409706066e+11	14778.3409411005	5499.9898833462	N/A
6.3022810163e+16	1.0110000000e+04	4.3409700046e+11	14778.3404613655	5499.9896761253	N/A
6.4920992128e+16	1.0210000000e+04	4.3409693964e+11	14778.3399767157	5499.9894668031	N/A
6.6856910322e+16	1.0310000000e+04	4.3409687821e+11	14778.3394871511	5499.9892553794	N/A
6.8830936163e+16	1.0410000000e+04	4.3409681617e+11	14778.3389926717	5499.9890418543	N/A
7.0843441068e+16	1.0510000000e+04	4.3409675352e+11	14778.3384932775	5499.9888262277	N/A
7.2894796453e+16	1.0610000000e+04	4.3409669027e+11	14778.3379889685	5499.9886084997	N/A
7.4985373735e+16	1.0710000000e+04	4.3409662640e+11	14778.3374797447	5499.9883886703	N/A
7.7115544331e+16	1.0810000000e+04	4.3409656191e+11	14778.3369656061	5499.9881667394	N/A
7.9285679658e+16	1.0910000000e+04	4.3409649682e+11	14778.3364465526	5499.9879427071	N/A
8.1496151132e+16	1.1010000000e+04	4.3409643112e+11	14778.3359225843	5499.9877165734	N/A
8.3747330170e+16	1.1110000000e+04	4.3409636481e+11	14778.3353937012	5499.9874883381	N/A
8.6039588188e+16	1.1210000000e+04	4.3409629789e+11	14778.3348599033	5499.9872580015	N/A
8.8373296603e+16	1.1310000000e+04	4.3409623035e+11	14778.3343211906	5499.9870255634	N/A
9.0748826831e+16	1.1410000000e+04	4.3409616221e+11	14778.3337775630	5499.9867910238	N/A
9.3166550287e+16	1.1510000000e+04	4.3409609346e+11	14778.3332290206	5499.9865543828	N/A
9.5626838389e+16	1.1610000000e+04	4.3409602409e+11	14778.3326755633	5499.9863156404	N/A
9.8130062551e+16	1.1710000000e+04	4.3409595411e+11	14778.3321171912	5499.9860747965	N/A
1.0067659419e+17	1.1810000000e+04	4.3409588353e+11	14778.3315539043	5499.9858318511	N/A
1.0326680472e+17	1.1910000000e+04	4.3409581233e+11	14778.3309857025	5499.9855868043	N/A
1.0590106557e+17	1.2010000000e+04	4.3409574052e+11	14778.3304125859	5499.9853396560	N/A
1.0857974813e+17	1.2110000000e+04	4.3409566811e+11	14778.3298345544	5499.9850904062	N/A
1.1130322384e+17	1.2210000000e+04	4.3409559508e+11	14778.3292516081	5499.9848390550	N/A
1.1407186410e+17	1.2310000000e+04	4.3409552144e+11	14778.3286637469	5499.9845856023	N/A
1.1688604033e+17	1.2410000000e+04	4.3409544719e+11	14778.3280709709	5499.9843300482	N/A
1.1974612395e+17	1.2510000000e+04	4.3409537233e+11	14778.3274732800	5499.9840723925	N/A
1.2265248637e+17	1.2610000000e+04	4.3409529686e+11	14778.3268706743	5499.9838126355	N/A
1.2560549900e+17	1.2710000000e+04	4.3409522078e+11	14778.3262631537	5499.9835507769	N/A
1.2860553327e+17	1.2810000000e+04	4.3409514409e+11	14778.3256507182	5499.9832868169	N/A
1.3165296059e+17	1.2910000000e+04	4.3409506678e+11	14778.3250333679	5499.9830207554	N/A
1.3474815236e+17	1.3010000000e+04	4.3409498887e+11	14778.3244111027	5499.9827525924	N/A
1.3789148001e+17	1.3110000000e+04	4.3409491035e+11	14778.3237839226	5499.9824823279	N/A
1.4108331496e+17	1.3210000000e+04	4.3409483121e+11	14778.3231518277	5499.9822099620	N/A
1.4432402860e+17	1.3310000000e+04	4.3409475147e+11	14778.3225148179	5499.9819354946	N/A
1.4761399237e+17	1.3410000000e+04	4.3409467111e+11	14778.3218728933	5499.9816589257	N/A
1.5095357767e+17	1.3510000000e+04	4.3409459015e+11	14778.3212260537	5499.9813802553	N/A
1.5434315592e+17	1.3610000000e+04	4.3409450857e+11	14778.3205742993	5499.9810994835	N/A
1.5778309854e+17	1.3710000000e+04	4.3409442639e+11	14778.3199176301	5499.9808166102	N/A
1.6127377693e+17	1.3810000000e+04	4.3409434359e+11	14778.3192560459	5499.9805316353	N/A
1.6481556251e+17	1.3910000000e+04	4.3409426018e+11	14778.3185895469	5499.9802445590	N/A
1.6840882669e+17	1.4010000000e+04	4.3409417616e+11	14778.3179181330	5499.9799553813	N/A
1.7205394090e+17	1.4110000000e+04	4.3409409153e+11	14778.3172418042	5499.9796641020	N/A
1.7575127654e+17	1.4210000000e+04	4.3409400629e+11	14778.3165605606	5499.9793707212	N/A
1.7950120502e+17	1.4310000000e+04	4.3409392044e+11	14778.3158744021	5499.9790752390	N/A
1.8330409776e+17	1.4410000000e+04	4.3409383398e+11	14778.3151833287	5499.9787776552	N/A
1.8716032617e+17	1.4510000000e+04	4.3409374691e+11	14778.3144873404	5499.9784779700	N/A
1.9107026167e+17	1.4610000000e+04	4.3409365923e+11	14778.3137864372	5499.9781761833	N/A
1.9503427567e+17	1.4710000000e+04	4.3409357094e+11	14778.3130806192	5499.9778722951	N/A
1.9905273958e+17	1.4810000000e+04	4.3409348203e+11	14778.3123698863	5499.9775663053	N/A
2.0312602482e+17	1.4910000000e+04	4.3409339252e+11	14778.3116542385	5499.9772582141	N/A
2.0725450279e+17	1.5010000000e+04	4.3409330240e+11	14778.3109336758	5499.9769480214	N/A
2.1143854492e+17	1.5110000000e+04	4.3409321166e+11	14778.3102081982	5499.9766357272	N/A
2.1567852261e+17	1.5210000000e+04	4.3409312032e+11	14778.3094778058	5499.9763213315	N/A
2.1997480727e+17	1.5310000000e+04	4.3409302836e+11	14778.3087424985	5499.9760048343	N/A
2.2432777032e+17	1.5410000000e+04	4.3409293579e+11	14778.3080022763	5499.9756862357	N/A
2.2873778317e+17	1.5510000000e+04	4.3409284262e+11	14778.3072571392	5499.9753655355	N/A
2.3320521724e+17	1.5610000000e+04	4.3409274883e+11	14778.3065070872	5499.9750427338	N/A
2.3773044393e+17	1.5710000000e+04	4.3409265443e+11	14778.3057521204	5499.9747178306	N/A
2.4231383465e+17	1.5810000000e+04	4.3409255942e+11	14778.3049922386	5499.9743908259	N/A
2.4695576083e+17	1.5910000000e+04	4.3409246380e+11	14778.3042274420	5499.9740617197	N/A
2.5165659386e+17	1.6010000000e+04	4.3409236757e+11	14778.3034577305	5499.9737305119	N/A
2.5641670517e+17	1.6110000000e+04	4.3409227073e+11	14778.3026831041	5499.9733972027	N/A
2.6123646616e+17	1.6210000000e+04	4.3409217328e+11	14778.3019035628	5499.9730617920	N/A
2.6611624824e+17	1.6310000000e+04	4.3409207522e+11	14778.3011191067	5499.9727242798	N/A
2.7105642283e+17	1.6410000000e+04	4.3409197655e+11	14778.3003297357	5499.9723846660	N/A
2.7605736134e+17	1.6510000000e+04	4.3409187727e+11	14778.2995354497	5499.9720429508	N/A
2.8111943517e+17	1.6610000000e+04	4.3409177737e+11	14778.2987362489	5499.9716991340	N/A
2.8624301574e+17	1.6710000000e+04	4.3409167687e+11	14778.2979321333	5499.9713532158	N/A
2.9142847447e+17	1.6810000000e+04	4.3409157576e+11	14778.2971231027	5499.9710051960	N/A
2.9667618275e+17	1.6910000000e+04	4.3409147403e+11	14778.2963091573	5499.9706550747	N/A
3.0198651200e+17	1.7010000000e+04	4.3409137170e+11	14778.2954902969	5499.9703028519	N/A
3.0735983364e+17	1.7110000000e+04	4.3409126875e+11	14778.2946665217	5499.9699485276	N/A
3.1279651907e+17	1.7210000000e+04	4.3409116519e+11	14778.2938378316	5499.9695921017	N/A
3.1829693969e+17	1.7310000000e+04	4.3409106103e+11	14778.2930042267	5499.9692335744	N/A
3.2386146693e+17	1.7410000000e+04	4.3409095625e+11	14778.2921657068	5499.9688729455	N/A
3.2949047219e+17	1.7510000000e+04	4.3409085086e+11	14778.2913222721	5499.9685102152	N/A
3.3518432688e+17	1.7610000000e+04	4.3409074486e+11	14778.2904739225	5499.9681453833	N/A
3.4094340242e+17	1.7710000000e+04	4.3409063825e+11	14778.2896206580	5499.9677784498	N/A
3.4676807020e+17	1.7810000000e+04	4.3409053103e+11	14778.2887624786	5499.9674094149	N/A
3.5265870164e+17	1.7910000000e+04	4.3409042320e+11	14778.2878993844	5499.9670382784	N/A
3.5861566815e+17	1.8010000000e+04	4.3409031476e+11	14778.2870313752	5499.9666650405	N/A
3.6463934114e+17	1.8110000000e+04	4.3409020571e+11	14778.2861584512	5499.9662897010	N/A
3.7073009202e+17	1.8210000000e+04	4.3409009605e+11	14778.2852806124	5499.9659122600	N/A
3.7688829219e+17	1.8310000000e+04	4.3408998578e+11	14778.2843978586	5499.9655327174	N/A
3.8311431307e+17	1.8410000000e+04	4.3408987489e+11	14778.2835101900	5499.9651510734	N/A
3.8940852606e+17	1.8510000000e+04	4.3408976340e+11	14778.2826176065	5499.9647673278	N/A
3.9577130257e+17	1.8610000000e+04	4.3408965130e+11	14778.2817201081	5499.9643814807	N/A
4.0220301401e+17	1.8710000000e+04	4.3408953858e+11	14778.2808176948	5499.9639935320	N/A
4.0870403179e+17	1.8810000000e+04	4.3408942525e+11	14778.2799103667	5499.9636034818	N/A
4.1527472732e+17	1.8910000000e+04	4.3408931132e+11	14778.2789981237	5499.9632113302	N/A
4.2191547200e+17	1.9010000000e+04	4.3408919677e+11	14778.2780809658	5499.9628170769	N/A
4.2862663724e+17	1.9110000000e+04	4.3408908162e+11	14778.2771588931	5499.9624207222	N/A
4.3540859445e+17	1.9210000000e+04	4.3408896585e+11	14778.2762319055	5499.9620222659	N/A
4.4226171504e+17	1.9310000000e+04	4.3408884947e+11	14778.2753000030	5499.9616217081	N/A
4.4918637041e+17	1.9410000000e+04	4.3408873248e+11	14778.2743631856	5499.9612190488	N/A
4.5618293198e+17	1.9510000000e+04	4.3408861488e+11	14778.2734214534	5499.9608142879	N/A
4.6325177114e+17	1.9610000000e+04	4.3408849667e+11	14778.2724748063	5499.9604074255	N/A
4.7039325931e+17	1.9710000000e+04	4.3408837785e+11	14778.2715232443	5499.9599984616	N/A
4.7760776789e+17	1.9810000000e+04	4.3408825842e+11	14778.2705667675	5499.9595873961	N/A
4.8489566829e+17	1.9910000000e+04	4.3408813838e+11	14778.2696053758	5499.9591742291	N/A
4.9225733191e+17	2.0010000000e+04	4.3408801773e+11	14778.2686390693	5499.9587589606	N/A
4.9969313016e+17	2.0110000000e+04	4.3408789646e+11	14778.2676678479	5499.9583415905	N/A
5.0720343446e+17	2.0210000000e+04	4.3408777459e+11	14778.2666917116	5499.9579221189	N/A
5.1478861619e+17	2.0310000000e+04	4.3408765211e+11	14778.2657106604	5499.9575005458	N/A
5.2244904678e+17	2.0410000000e+04	4.3408752901e+11	14778.2647246945	5499.9570768711	N/A
5.3018509762e+17	2.0510000000e+04	4.3408740531e+11	14778.2637338136	5499.9566510949	N/A
5.3799714013e+17	2.0610000000e+04	4.3408728099e+11	14778.2627380179	5499.9562232171	N/A
5.4588554570e+17	2.0710000000e+04	4.3408715607e+11	14778.2617373073	5499.9557932378	N/A
5.5385068574e+17	2.0810000000e+04	4.3408703053e+11	14778.2607316819	5499.9553611570	N/A
5.6189293166e+17	2.0910000000e+04	4.3408690438e+11	14778.2597211416	5499.9549269746	N/A
5.7001265486e+17	2.1010000000e+04	4.3408677762e+11	14778.2587056864	5499.9544906907	N/A
5.7821022674e+17	2.1110000000e+04	4.3408665026e+11	14778.2576853165	5499.9540523053	N/A
5.8648601872e+17	2.1210000000e+04	4.3408652228e+11	14778.2566600316	5499.9536118183	N/A
5.9484040220e+17	2.1310000000e+04	4.3408639369e+11	14778.2556298319	5499.9531692297	N/A
6.0327374857e+17	2.1410000000e+04	4.3408626449e+11	14778.2545947174	5499.9527245396	N/A
6.1178642925e+17	2.1510000000e+04	4.3408613468e+11	14778.2535546880	5499.9522777480	N/A
6.2037881564e+17	2.1610000000e+04	4.3408600426e+11	14778.2525097437	5499.9518288548	N/A
6.2905127914e+17	2.1710000000e+04	4.3408587322e+11	14778.2514598846	5499.9513778601	N/A
6.3780419115e+17	2.1810000000e+04	4.3408574158e+11	14778.2504051107	5499.9509247638	N/A
6.4663792309e+17	2.1910000000e+04	4.3408560933e+11	14778.2493454219	5499.9504695660	N/A
6.5555284635e+17	2.2010000000e+04	4.3408547647e+11	14778.2482808183	5499.9500122667	N/A
6.6454933233e+17	2.2110000000e+04	4.3408534299e+11	14778.2472112998	5499.9495528658	N/A
6.7362775245e+17	2.2210000000e+04	4.3408520891e+11	14778.2461368665	5499.9490913633	N/A
6.8278847809e+17	2.2310000000e+04	4.3408507421e+11	14778.2450575184	5499.9486277593	N/A
6.9203188067e+17	2.2410000000e+04	4.3408493891e+11	14778.2439732554	5499.9481620537	N/A
7.0135833159e+17	2.2510000000e+04	4.3408480299e+11	14778.2428840776	5499.9476942466	N/A
7.1076820226e+17	2.2610000000e+04	4.3408466646e+11	14778.2417899850	5499.9472243380	N/A
7.2026186406e+17	2.2710000000e+04	4.3408452933e+11	14778.2406909775	5499.9467523278	N/A
7.2983968841e+17	2.2810000000e+04	4.3408439158e+11	14778.2395870552	5499.9462782160	N/A
7.3950204670e+17	2.2910000000e+04	4.3408425322e+11	14778.2384782180	5499.9458020027	N/A
7.4924931034e+17	2.3010000000e+04	4.3408411425e+11	14778.2373644660	5499.9453236878	N/A
7.5908185073e+17	2.3110000000e+04	4.3408397467e+11	14778.2362457992	5499.9448432714	N/A
7.6900003928e+17	2.3210000000e+04	4.3408383448e+11	14778.2351222176	5499.9443607534	N/A
7.7900424737e+17	2.3310000000e+04	4.3408369368e+11	14778.2339937211	5499.9438761339	N/A
7.8909484642e+17	2.3410000000e+04	4.3408355227e+11	14778.2328603098	5499.9433894128	N/A
7.9927220783e+17	2.3510000000e+04	4.3408341025e+11	14778.2317219837	5499.9429005901	N/A
8.0953670299e+17	2.3610000000e+04	4.3408326762e+11	14778.2305787428	5499.9424096659	N/A
8.1988870330e+17	2.3710000000e+04	4.3408312437e+11	14778.2294305870	5499.9419166402	N/A
8.3032858018e+17	2.3810000000e+04	4.3408298052e+11	14778.2282775165	5499.9414215128	N/A
8.4085670500e+17	2.3910000000e+04	4.3408283606e+11	14778.2271195311	5499.9409242839	N/A
8.5147344919e+17	2.4010000000e+04	4.3408269098e+11	14778.2259566309	5499.9404249535	N/A
8.6217918413e+17	2.4110000000e+04	4.3408254530e+11	14778.2247888159	5499.9399235215	N/A
8.7297428123e+17	2.4210000000e+04	4.3408239900e+11	14778.2236160860	5499.9394199879	N/A
8.8385911188e+17	2.4310000000e+04	4.3408225210e+11	14778.2224384414	5499.9389143528	N/A
8.9483404749e+17	2.4410000000e+04	4.3408210458e+11	14778.2212558819	5499.9384066161	N/A
9.0589945946e+17	2.4510000000e+04	4.3408195645e+11	14778.2200684077	5499.9378967778	N/A
9.1705571917e+17	2.4610000000e+04	4.3408180771e+11	14778.2188760186	5499.9373848380	N/A
9.2830319804e+17	2.4710000000e+04	4.3408165837e+11	14778.2176787147	5499.9368707966	N/A
9.3964226746e+17	2.4810000000e+04	4.3408150841e+11	14778.2164764960	5499.9363546537	N/A
9.5107329883e+17	2.4910000000e+04	4.3408135784e+11	14778.2152693626	5499.9358364092	N/A
9.6259666355e+17	2.5010000000e+04	4.3408120666e+11	14778.2140573143	5499.9353160631	N/A
9.7421273301e+17	2.5110000000e+04	4.3408105487e+11	14778.2128403512	5499.9347936154	N/A
9.8592187861e+17	2.5210000000e+04	4.3408090247e+11	14778.2116184733	5499.9342690662	N/A
9.9772447176e+17	2.5310000000e+04	4.3408074945e+11	14778.2103916807	5499.9337424154	N/A
1.0096208838e+18	2.5410000000e+04	4.3408059583e+11	14778.2091599732	5499.9332136631	N/A
1.0216114863e+18	2.5510000000e+04	4.3408044160e+11	14778.2079233509	5499.9326828091	N/A
1.0336966504e+18	2.5610000000e+04	4.3408028676e+11	14778.2066818139	5499.9321498536	N/A
1.0458767477e+18	2.5710000000e+04	4.3408013130e+11	14778.2054353620	5499.9316147966	N/A
1.0581521495e+18	2.5810000000e+04	4.3407997524e+11	14778.2041839954	5499.9310776379	N/A
1.0705232273e+18	2.5910000000e+04	4.3407981856e+11	14778.2029277140	5499.9305383777	N/A
1.0829903523e+18	2.6010000000e+04	4.3407966128e+11	14778.2016665178	5499.9299970159	N/A
1.0955538961e+18	2.6110000000e+04	4.3407950338e+11	14778.2004004068	5499.9294535526	N/A
1.1082142300e+18	2.6210000000e+04	4.3407934487e+11	14778.1991293811	5499.9289079876	N/A
1.1209717253e+18	2.6310000000e+04	4.3407918576e+11	14778.1978534405	5499.9283603211	N/A
1.1338267536e+18	2.6410000000e+04	4.3407902603e+11	14778.1965725852	5499.9278105530	N/A
1.1467796862e+18	2.6510000000e+04	4.3407886569e+11	14778.1952868151	5499.9272586834	N/A
1.1598308945e+18	2.6610000000e+04	4.3407870474e+11	14778.1939961303	5499.9267047121	N/A
1.1729807499e+18	2.6710000000e+04	4.3407854318e+11	14778.1927005306	5499.9261486393	N/A
1.1862296238e+18	2.6810000000e+04	4.3407838101e+11	14778.1914000162	5499.9255904649	N/A
1.1995778875e+18	2.6910000000e+04	4.3407821823e+11	14778.1900945870	5499.9250301889	N/A
1.2130259125e+18	2.7010000000e+04	4.3407805484e+11	14778.1887842431	5499.9244678114	N/A
1.2265740702e+18	2.7110000000e+04	4.3407789084e+11	14778.1874689844	5499.9239033322	N/A
1.2402227319e+18	2.7210000000e+04	4.3407772623e+11	14778.1861488109	5499.9233367515	N/A
1.2539722691e+18	2.7310000000e+04	4.3407756101e+11	14778.1848237227	5499.9227680692	N/A
1.2678230532e+18	2.7410000000e+04	4.3407739517e+11	14778.1834937197	5499.9221972853	N/A
1.2817754555e+18	2.7510000000e+04	4.3407722873e+11	14778.1821588020	5499.9216243999	N/A
1.2958298474e+18	2.7610000000e+04	4.3407706168e+11	14778.1808189695	5499.9210494128	N/A
1.3099866004e+18	2.7710000000e+04	4.3407689401e+11	14778.1794742222	5499.9204723242	N/A
1.3242460857e+18	2.7810000000e+04	4.3407672573e+11	14778.1781245602	5499.9198931340	N/A
1.3386086749e+18	2.7910000000e+04	4.3407655685e+11	14778.1767699834	5499.9193118422	N/A
1.3530747393e+18	2.8010000000e+04	4.3407638735e+11	14778.1754104919	5499.9187284488	N/A
1.3676446503e+18	2.8110000000e+04	4.3407621725e+11	14778.1740460857	5499.9181429538	N/A
1.3823187793e+18	2.8210000000e+04	4.3407604653e+11	14778.1726767647	5499.9175553572	N/A
1.3970974977e+18	2.8310000000e+04	4.3407587520e+11	14778.1713025290	5499.9169656591	N/A
1.4119811768e+18	2.8410000000e+04	4.3407570326e+11	14778.1699233785	5499.9163738594	N/A
1.4269701881e+18	2.8510000000e+04	4.3407553071e+11	14778.1685393133	5499.9157799580	N/A
1.4420649030e+18	2.8610000000e+04	4.3407535755e+11	14778.1671503333	5499.9151839551	N/A
1.4572656928e+18	2.8710000000e+04	4.3407518378e+11	14778.1657564387	5499.9145858506	N/A
1.4725729290e+18	2.8810000000e+04	4.3407500940e+11	14778.1643576292	5499.9139856445	N/A
1.4879869829e+18	2.8910000000e+04	4.3407483441e+11	14778.1629539051	5499.9133833368	N/A
1.5035082259e+18	2.9010000000e+04	4.3407465881e+11	14778.1615452662	5499.9127789275	N/A
1.5191370294e+18	2.9110000000e+04	4.3407448260e+11	14778.1601317126	5499.9121724166	N/A
1.5348737648e+18	2.9210000000e+04	4.3407430577e+11	14778.1587132443	5499.9115638041	N/A
1.5507188035e+18	2.9310000000e+04	4.3407412834e+11	14778.1572898613	5499.9109530901	N/A
1.5666725169e+18	2.9410000000e+04	4.3407395030e+11	14778.1558615635	5499.9103402744	N/A
1.5827352763e+18	2.9510000000e+04	4.3407377164e+11	14778.1544283510	5499.9097253571	N/A
1.5989074533e+18	2.9610000000e+04	4.3407359238e+11	14778.1529902238	5499.9091083383	N/A
1.6151894190e+18	2.9710000000e+04	4.3407341250e+11	14778.1515471819	5499.9084892178	N/A
1.6315815450e+18	2.9810000000e+04	4.3407323201e+11	14778.1500992253	5499.9078679957	N/A
1.6480842026e+18	2.9910000000e+04	4.3407305092e+11	14778.1486463540	5499.9072446721	N/A
1.6646977633e+18	3.0010000000e+04	4.3407286921e+11	14778.1471885680	5499.9066192468	N/A
1.6814225983e+18	3.0110000000e+04	4.3407268689e+11	14778.1457258672	5499.9059917200	N/A
1.6982590791e+18	3.0210000000e+04	4.3407250396e+11	14778.1442582518	5499.9053620915	N/A
1.7152075771e+18	3.0310000000e+04	4.3407232042e+11	14778.1427857216	5499.9047303615	N/A
1.7322684636e+18	3.0410000000e+04	4.3407213628e+11	14778.1413082768	5499.9040965298	N/A
1.7494421101e+18	3.0510000000e+04	4.3407195152e+11	14778.1398259172	5499.9034605965	N/A
1.7667288880e+18	3.0610000000e+04	4.3407176615e+11	14778.1383386430	5499.9028225617	N/A
1.7841291685e+18	3.0710000000e+04	4.3407158016e+11	14778.1368464541	5499.9021824252	N/A
1.8016433232e+18	3.0810000000e+04	4.3407139357e+11	14778.1353493505	5499.9015401871	N/A
1.8192717234e+18	3.0910000000e+04	4.3407120637e+11	14778.1338473322	5499.9008958474	N/A
1.8370147404e+18	3.1010000000e+04	4.3407101856e+11	14778.1323403992	5499.9002494061	N/A
1.8548727458e+18	3.1110000000e+04	4.3407083013e+11	14778.1308285515	5499.8996008632	N/A
1.8728461107e+18	3.1210000000e+04	4.3407064110e+11	14778.1293117892	5499.8989502187	N/A
1.8909352067e+18	3.1310000000e+04	4.3407045146e+11	14778.1277901121	5499.8982974726	N/A
1.9091404052e+18	3.1410000000e+04	4.3407026120e+11	14778.1262635204	5499.8976426249	N/A
1.9274620774e+18	3.1510000000e+04	4.3407007034e+11	14778.1247320140	5499.8969856755	N/A
1.9459005948e+18	3.1610000000e+04	4.3406987886e+11	14778.1231955930	5499.8963266246	N/A
1.9644563288e+18	3.1710000000e+04	4.3406968677e+11	14778.1216542573	5499.8956654720	N/A
1.9831296508e+18	3.1810000000e+04	4.3406949408e+11	14778.1201080069	5499.8950022178	N/A
2.0019209321e+18	3.1910000000e+04	4.3406930077e+11	14778.1185568418	5499.8943368620	N/A
2.0208305442e+18	3.2010000000e+04	4.3406910685e+11	14778.1170007621	5499.8936694046	N/A
2.0398588583e+18	3.2110000000e+04	4.3406891232e+11	14778.1154397677	5499.8929998456	N/A
2.0590062460e+18	3.2210000000e+04	4.3406871718e+11	14778.1138738587	5499.8923281850	N/A
2.0782730785e+18	3.2310000000e+04	4.3406852143e+11	14778.1123030350	5499.8916544227	N/A
2.0976597273e+18	3.2410000000e+04	4.3406832507e+11	14778.1107272967	5499.8909785589	N/A
2.1171665637e+18	3.2510000000e+04	4.3406812810e+11	14778.1091466437	5499.8903005934	N/A
2.1367939592e+18	3.2610000000e+04	4.3406793052e+11	14778.1075610760	5499.8896205263	N/A
2.1565422850e+18	3.2710000000e+04	4.3406773233e+11	14778.1059705937	5499.8889383576	N/A
2.1764119127e+18	3.2810000000e+04	4.3406753353e+11	14778.1043751968	5499.8882540872	N/A
2.1964032135e+18	3.2910000000e+04	4.3406733412e+11	14778.1027748852	5499.8875677153	N/A
2.2165165589e+18	3.3010000000e+04	4.3406713409e+11	14778.1011696590	5499.8868792417	N/A
2.2367523202e+18	3.3110000000e+04	4.3406693346e+11	14778.0995595182	5499.8861886665	N/A
2.2571108688e+18	3.3210000000e+04	4.3406673221e+11	14778.0979444627	5499.8854959897	N/A
2.2775925761e+18	3.3310000000e+04	4.3406653036e+11	14778.0963244926	5499.8848012112	N/A
2.2981978135e+18	3.3410000000e+04	4.3406632789e+11	14778.0946996078	5499.8841043312	N/A
2.3189269524e+18	3.3510000000e+04	4.3406612482e+11	14778.0930698084	5499.8834053495	N/A
2.3397803641e+18	3.3610000000e+04	4.3406592113e+11	14778.0914350944	5499.8827042661	N/A
2.3607584200e+18	3.3710000000e+04	4.3406571683e+11	14778.0897954658	5499.8820010812	N/A
2.3818614914e+18	3.3810000000e+04	4.3406551193e+11	14778.0881509226	5499.8812957946	N/A
2.4030899499e+18	3.3910000000e+04	4.3406530641e+11	14778.0865014647	5499.8805884064	N/A
2.4244441667e+18	3.4010000000e+04	4.3406510028e+11	14778.0848470923	5499.8798789166	N/A
2.4459245133e+18	3.4110000000e+04	4.3406489354e+11	14778.0831878052	5499.8791673251	N/A
2.4675313609e+18	3.4210000000e+04	4.3406468619e+11	14778.0815236035	5499.8784536320	N/A
2.4892650811e+18	3.4310000000e+04	4.3406447823e+11	14778.0798544872	5499.8777378373	N/A
2.5111260451e+18	3.4410000000e+04	4.3406426966e+11	14778.0781804563	5499.8770199410	N/A
2.5331146243e+18	3.4510000000e+04	4.3406406048e+11	14778.0765015108	5499.8762999430	N/A
2.5552311902e+18	3.4610000000e+04	4.3406385069e+11	14778.0748176507	5499.8755778434	N/A
2.5774761140e+18	3.4710000000e+04	4.3406364028e+11	14778.0731288760	5499.8748536421	N/A
2.5998497673e+18	3.4810000000e+04	4.3406342927e+11	14778.0714351867	5499.8741273392	N/A
2.6223525212e+18	3.4910000000e+04	4.3406321765e+11	14778.0697365828	5499.8733989347	N/A
2.6449847473e+18	3.5010000000e+04	4.3406300541e+11	14778.0680330643	5499.8726684285	N/A
2.6677468169e+18	3.5110000000e+04	4.3406279257e+11	14778.0663246313	5499.8719358208	N/A
2.6906391014e+18	3.5210000000e+04	4.3406257911e+11	14778.0646112836	5499.8712011113	N/A
2.7136619722e+18	3.5310000000e+04	4.3406236505e+11	14778.0628930214	5499.8704643002	N/A
2.7368158005e+18	3.5410000000e+04	4.3406215037e+11	14778.0611698446	5499.8697253875	N/A
2.7601009579e+18	3.5510000000e+04	4.3406193509e+11	14778.0594417532	5499.8689843732	N/A
2.7835178157e+18	3.5610000000e+04	4.3406171919e+11	14778.0577087472	5499.8682412572	N/A
2.8070667452e+18	3.5710000000e+04	4.3406150268e+11	14778.0559708267	5499.8674960396	N/A
2.8307481178e+18	3.5810000000e+04	4.3406128556e+11	14778.0542279916	5499.8667487203	N/A
2.8545623049e+18	3.5910000000e+04	4.3406106783e+11	14778.0524802420	5499.8659992994	N/A
2.8785096779e+18	3.6010000000e+04	4.3406084950e+11	14778.0507275777	5499.8652477768	N/A
2.9025906082e+18	3.6110000000e+04	4.3406063055e+11	14778.0489699990	5499.8644941526	N/A
2.9268054670e+18	3.6210000000e+04	4.3406041099e+11	14778.0472075056	5499.8637384268	N/A
2.9511546259e+18	3.6310000000e+04	4.3406019081e+11	14778.0454400977	5499.8629805993	N/A
2.9756384561e+18	3.6410000000e+04	4.3405997003e+11	14778.0436677753	5499.8622206701	N/A
3.0002573291e+18	3.6510000000e+04	4.3405974864e+11	14778.0418905383	5499.8614586393	N/A
3.0250116162e+18	3.6610000000e+04	4.3405952664e+11	14778.0401083867	5499.8606945069	N/A
3.0499016887e+18	3.6710000000e+04	4.3405930403e+11	14778.0383213207	5499.8599282728	N/A
