#P (Pa)	rho (kg/m3)
1.640075233736e+12	1.310162032406e+04
1.641404660020e+12	1.310542108422e+04
1.642734651027e+12	1.310922184437e+04
1.644065206736e+12	1.311302260452e+04
1.645396327127e+12	1.311682336467e+04
1.646728012181e+12	1.312062412482e+04
1.648060261878e+12	1.312442488498e+04
1.649393076197e+12	1.312822564513e+04
1.650726455118e+12	1.313202640528e+04
1.652060398622e+12	1.313582716543e+04
1.653394906689e+12	1.313962792559e+04
1.654729979298e+12	1.314342868574e+04
1.656065616430e+12	1.314722944589e+04
1.657401818064e+12	1.315103020604e+04
1.658738584181e+12	1.315483096619e+04
1.660075914760e+12	1.315863172635e+04
1.661413809783e+12	1.316243248650e+04
1.662752269228e+12	1.316623324665e+04
1.664091293076e+12	1.317003400680e+04
1.665430881308e+12	1.317383476695e+04
1.666771033902e+12	1.317763552711e+04
1.668111750839e+12	1.318143628726e+04
1.669453032100e+12	1.318523704741e+04
1.670794877664e+12	1.318903780756e+04
1.672137287512e+12	1.319283856771e+04
1.673480261623e+12	1.319663932787e+04
1.674823799978e+12	1.320044008802e+04
1.676167902557e+12	1.320424084817e+04
1.677512569340e+12	1.320804160832e+04
1.678857800307e+12	1.321184236847e+04
1.680203595439e+12	1.321564312863e+04
1.681549954715e+12	1.321944388878e+04
1.682896878116e+12	1.322324464893e+04
1.684244365622e+12	1.322704540908e+04
1.685592417213e+12	1.323084616923e+04
1.686941032869e+12	1.323464692939e+04
1.688290212571e+12	1.323844768954e+04
1.689639956299e+12	1.324224844969e+04
1.690990264032e+12	1.324604920984e+04
1.692341135753e+12	1.324984996999e+04
1.693692571439e+12	1.325365073015e+04
1.695044571072e+12	1.325745149030e+04
1.696397134633e+12	1.326125225045e+04
1.697750262101e+12	1.326505301060e+04
1.699103953456e+12	1.326885377075e+04
1.700458208680e+12	1.327265453091e+04
1.701813027752e+12	1.327645529106e+04
1.703168410652e+12	1.328025605121e+04
1.704524357362e+12	1.328405681136e+04
1.705880867861e+12	1.328785757151e+04
1.707237942129e+12	1.329165833167e+04
1.708595580148e+12	1.329545909182e+04
1.709953781897e+12	1.329925985197e+04
1.711312547356e+12	1.330306061212e+04
1.712671876507e+12	1.330686137227e+04
1.714031769330e+12	1.331066213243e+04
1.715392225805e+12	1.331446289258e+04
1.716753245912e+12	1.331826365273e+04
1.718114829633e+12	1.332206441288e+04
1.719476976946e+12	1.332586517303e+04
1.720839687834e+12	1.332966593319e+04
1.722202962276e+12	1.333346669334e+04
1.723566800253e+12	1.333726745349e+04
1.724931201746e+12	1.334106821364e+04
1.726296166734e+12	1.334486897379e+04
1.727661695199e+12	1.334866973395e+04
1.729027787121e+12	1.335247049410e+04
1.730394442480e+12	1.335627125425e+04
1.731761661258e+12	1.336007201440e+04
1.733129443435e+12	1.336387277455e+04
1.734497788990e+12	1.336767353471e+04
1.735866697906e+12	1.337147429486e+04
1.737236170162e+12	1.337527505501e+04
1.738606205740e+12	1.337907581516e+04
1.739976804620e+12	1.338287657532e+04
1.741347966782e+12	1.338667733547e+04
1.742719692207e+12	1.339047809562e+04
1.744091980876e+12	1.339427885577e+04
1.745464832770e+12	1.339807961592e+04
1.746838247870e+12	1.340188037608e+04
1.748212226155e+12	1.340568113623e+04
1.749586767608e+12	1.340948189638e+04
1.750961872208e+12	1.341328265653e+04
1.752337539936e+12	1.341708341668e+04
1.753713770774e+12	1.342088417684e+04
1.755090564701e+12	1.342468493699e+04
1.756467921700e+12	1.342848569714e+04
1.757845841750e+12	1.343228645729e+04
1.759224324833e+12	1.343608721744e+04
1.760603370929e+12	1.343988797760e+04
1.761982980020e+12	1.344368873775e+04
1.763363152086e+12	1.344748949790e+04
1.764743887108e+12	1.345129025805e+04
1.766125185067e+12	1.345509101820e+04
1.767507045944e+12	1.345889177836e+04
1.768889469720e+12	1.346269253851e+04
1.770272456376e+12	1.346649329866e+04
1.771656005893e+12	1.347029405881e+04
1.773040118252e+12	1.347409481896e+04
1.774424793434e+12	1.347789557912e+04
1.775810031420e+12	1.348169633927e+04
1.777195832191e+12	1.348549709942e+04
1.778582195728e+12	1.348929785957e+04
1.779969122013e+12	1.349309861972e+04
1.781356611026e+12	1.349689937988e+04
1.782744662749e+12	1.350070014003e+04
1.784133277162e+12	1.350450090018e+04
1.785522454247e+12	1.350830166033e+04
1.786912193986e+12	1.351210242048e+04
1.788302496358e+12	1.351590318064e+04
1.789693361346e+12	1.351970394079e+04
1.791084788931e+12	1.352350470094e+04
1.792476779093e+12	1.352730546109e+04
1.793869331815e+12	1.353110622124e+04
1.795262447078e+12	1.353490698140e+04
1.796656124862e+12	1.353870774155e+04
1.798050365149e+12	1.354250850170e+04
1.799445167921e+12	1.354630926185e+04
1.800840533159e+12	1.355011002200e+04
1.802236460844e+12	1.355391078216e+04
1.803632950957e+12	1.355771154231e+04
1.805030003481e+12	1.356151230246e+04
1.806427618396e+12	1.356531306261e+04
1.807825795684e+12	1.356911382276e+04
1.809224535326e+12	1.357291458292e+04
1.810623837304e+12	1.357671534307e+04
1.812023701600e+12	1.358051610322e+04
1.813424128195e+12	1.358431686337e+04
1.814825117070e+12	1.358811762352e+04
1.816226668207e+12	1.359191838368e+04
1.817628781588e+12	1.359571914383e+04
1.819031457195e+12	1.359951990398e+04
1.820434695008e+12	1.360332066413e+04
1.821838495010e+12	1.360712142428e+04
1.823242857182e+12	1.361092218444e+04
1.824647781506e+12	1.361472294459e+04
1.826053267963e+12	1.361852370474e+04
1.827459316536e+12	1.362232446489e+04
1.828865927206e+12	1.362612522505e+04
1.830273099955e+12	1.362992598520e+04
1.831680834765e+12	1.363372674535e+04
1.833089131617e+12	1.363752750550e+04
1.834497990494e+12	1.364132826565e+04
1.835907411377e+12	1.364512902581e+04
1.837317394248e+12	1.364892978596e+04
1.838727939089e+12	1.365273054611e+04
1.840139045882e+12	1.365653130626e+04
1.841550714608e+12	1.366033206641e+04
1.842962945251e+12	1.366413282657e+04
1.844375737791e+12	1.366793358672e+04
1.845789092211e+12	1.367173434687e+04
1.847203008494e+12	1.367553510702e+04
1.848617486620e+12	1.367933586717e+04
1.850032526572e+12	1.368313662733e+04
1.851448128332e+12	1.368693738748e+04
1.852864291882e+12	1.369073814763e+04
1.854281017205e+12	1.369453890778e+04
1.855698304282e+12	1.369833966793e+04
1.857116153096e+12	1.370214042809e+04
1.858534563628e+12	1.370594118824e+04
1.859953535862e+12	1.370974194839e+04
1.861373069780e+12	1.371354270854e+04
1.862793165363e+12	1.371734346869e+04
1.864213822594e+12	1.372114422885e+04
1.865635041456e+12	1.372494498900e+04
1.867056821930e+12	1.372874574915e+04
1.868479163999e+12	1.373254650930e+04
1.869902067645e+12	1.373634726945e+04
1.871325532852e+12	1.374014802961e+04
1.872749559601e+12	1.374394878976e+04
1.874174147874e+12	1.374774954991e+04
1.875599297655e+12	1.375155031006e+04
1.877025008926e+12	1.375535107021e+04
1.878451281669e+12	1.375915183037e+04
1.879878115867e+12	1.376295259052e+04
1.881305511503e+12	1.376675335067e+04
1.882733468558e+12	1.377055411082e+04
1.884161987017e+12	1.377435487097e+04
1.885591066860e+12	1.377815563113e+04
1.887020708072e+12	1.378195639128e+04
1.888450910635e+12	1.378575715143e+04
1.889881674531e+12	1.378955791158e+04
1.891312999744e+12	1.379335867173e+04
1.892744886256e+12	1.379715943189e+04
1.894177334050e+12	1.380096019204e+04
1.895610343109e+12	1.380476095219e+04
1.897043913415e+12	1.380856171234e+04
1.898478044952e+12	1.381236247249e+04
1.899912737702e+12	1.381616323265e+04
1.901347991649e+12	1.381996399280e+04
1.902783806775e+12	1.382376475295e+04
1.904220183064e+12	1.382756551310e+04
1.905657120498e+12	1.383136627325e+04
1.907094619060e+12	1.383516703341e+04
1.908532678734e+12	1.383896779356e+04
1.909971299503e+12	1.384276855371e+04
1.911410481350e+12	1.384656931386e+04
1.912850224257e+12	1.385037007401e+04
1.914290528209e+12	1.385417083417e+04
1.915731393188e+12	1.385797159432e+04
1.917172819178e+12	1.386177235447e+04
1.918614806161e+12	1.386557311462e+04
1.920057354122e+12	1.386937387477e+04
1.921500463043e+12	1.387317463493e+04
1.922944132908e+12	1.387697539508e+04
1.924388363700e+12	1.388077615523e+04
1.925833155403e+12	1.388457691538e+04
1.927278507999e+12	1.388837767554e+04
1.928724421474e+12	1.389217843569e+04
1.930170895809e+12	1.389597919584e+04
1.931617930989e+12	1.389977995599e+04
1.933065526997e+12	1.390358071614e+04
1.934513683816e+12	1.390738147630e+04
1.935962401431e+12	1.391118223645e+04
1.937411679825e+12	1.391498299660e+04
1.938861518981e+12	1.391878375675e+04
1.940311918883e+12	1.392258451690e+04
1.941762879515e+12	1.392638527706e+04
1.943214400861e+12	1.393018603721e+04
1.944666482905e+12	1.393398679736e+04
1.946119125629e+12	1.393778755751e+04
1.947572329019e+12	1.394158831766e+04
1.949026093058e+12	1.394538907782e+04
1.950480417729e+12	1.394918983797e+04
1.951935303018e+12	1.395299059812e+04
1.953390748907e+12	1.395679135827e+04
1.954846755380e+12	1.396059211842e+04
1.956303322423e+12	1.396439287858e+04
1.957760450018e+12	1.396819363873e+04
1.959218138150e+12	1.397199439888e+04
1.960676386803e+12	1.397579515903e+04
1.962135195961e+12	1.397959591918e+04
1.963594565608e+12	1.398339667934e+04
1.965054495728e+12	1.398719743949e+04
1.966514986307e+12	1.399099819964e+04
1.967976037327e+12	1.399479895979e+04
1.969437648773e+12	1.399859971994e+04
1.970899820630e+12	1.400240048010e+04
1.972362552881e+12	1.400620124025e+04
1.973825845512e+12	1.401000200040e+04
1.975289698507e+12	1.401380276055e+04
1.976754111849e+12	1.401760352070e+04
1.978219085524e+12	1.402140428086e+04
1.979684619516e+12	1.402520504101e+04
1.981150713810e+12	1.402900580116e+04
1.982617368390e+12	1.403280656131e+04
1.984084583240e+12	1.403660732146e+04
1.985552358346e+12	1.404040808162e+04
1.987020693692e+12	1.404420884177e+04
1.988489589263e+12	1.404800960192e+04
1.989959045043e+12	1.405181036207e+04
1.991429061018e+12	1.405561112222e+04
1.992899637171e+12	1.405941188238e+04
1.994370773488e+12	1.406321264253e+04
1.995842469954e+12	1.406701340268e+04
1.997314726554e+12	1.407081416283e+04
1.998787543272e+12	1.407461492298e+04
2.000260920093e+12	1.407841568314e+04
2.001734857003e+12	1.408221644329e+04
2.003209353986e+12	1.408601720344e+04
2.004684411028e+12	1.408981796359e+04
2.006160028114e+12	1.409361872374e+04
2.007636205228e+12	1.409741948390e+04
2.009112942356e+12	1.410122024405e+04
2.010590239483e+12	1.410502100420e+04
2.012068096595e+12	1.410882176435e+04
2.013546513676e+12	1.411262252450e+04
2.015025490712e+12	1.411642328466e+04
2.016505027688e+12	1.412022404481e+04
2.017985124589e+12	1.412402480496e+04
2.019465781402e+12	1.412782556511e+04
2.020946998110e+12	1.413162632527e+04
2.022428774701e+12	1.413542708542e+04
2.023911111159e+12	1.413922784557e+04
2.025394007470e+12	1.414302860572e+04
2.026877463619e+12	1.414682936587e+04
2.028361479592e+12	1.415063012603e+04
2.029846055374e+12	1.415443088618e+04
2.031331190952e+12	1.415823164633e+04
2.032816886311e+12	1.416203240648e+04
2.034303141437e+12	1.416583316663e+04
2.035789956315e+12	1.416963392679e+04
2.037277330932e+12	1.417343468694e+04
2.038765265272e+12	1.417723544709e+04
2.040253759323e+12	1.418103620724e+04
2.041742813070e+12	1.418483696739e+04
2.043232426498e+12	1.418863772755e+04
2.044722599595e+12	1.419243848770e+04
2.046213332345e+12	1.419623924785e+04
2.047704624735e+12	1.420004000800e+04
2.049196476752e+12	1.420384076815e+04
2.050688888380e+12	1.420764152831e+04
2.052181859607e+12	1.421144228846e+04
2.053675390419e+12	1.421524304861e+04
2.055169480801e+12	1.421904380876e+04
2.056664130741e+12	1.422284456891e+04
2.058159340223e+12	1.422664532907e+04
2.059655109236e+12	1.423044608922e+04
2.061151437765e+12	1.423424684937e+04
2.062648325796e+12	1.423804760952e+04
2.064145773316e+12	1.424184836967e+04
2.065643780312e+12	1.424564912983e+04
2.067142346770e+12	1.424944988998e+04
2.068641472677e+12	1.425325065013e+04
2.070141158018e+12	1.425705141028e+04
2.071641402782e+12	1.426085217043e+04
2.073142206954e+12	1.426465293059e+04
2.074643570522e+12	1.426845369074e+04
2.076145493472e+12	1.427225445089e+04
2.077647975790e+12	1.427605521104e+04
2.079151017464e+12	1.427985597119e+04
2.080654618481e+12	1.428365673135e+04
2.082158778828e+12	1.428745749150e+04
2.083663498490e+12	1.429125825165e+04
2.085168777456e+12	1.429505901180e+04
2.086674615713e+12	1.429885977195e+04
2.088181013247e+12	1.430266053211e+04
2.089687970046e+12	1.430646129226e+04
2.091195486097e+12	1.431026205241e+04
2.092703561386e+12	1.431406281256e+04
2.094212195902e+12	1.431786357271e+04
2.095721389631e+12	1.432166433287e+04
2.097231142561e+12	1.432546509302e+04
2.098741454679e+12	1.432926585317e+04
2.100252325973e+12	1.433306661332e+04
2.101763756429e+12	1.433686737347e+04
2.103275746036e+12	1.434066813363e+04
2.104788294781e+12	1.434446889378e+04
2.106301402651e+12	1.434826965393e+04
2.107815069634e+12	1.435207041408e+04
2.109329295717e+12	1.435587117423e+04
2.110844080889e+12	1.435967193439e+04
2.112359425137e+12	1.436347269454e+04
2.113875328448e+12	1.436727345469e+04
2.115391790811e+12	1.437107421484e+04
2.116908812213e+12	1.437487497499e+04
2.118426392642e+12	1.437867573515e+04
2.119944532087e+12	1.438247649530e+04
2.121463230534e+12	1.438627725545e+04
2.122982487972e+12	1.439007801560e+04
2.124502304389e+12	1.439387877576e+04
2.126022679773e+12	1.439767953591e+04
2.127543614113e+12	1.440148029606e+04
2.129065107395e+12	1.440528105621e+04
2.130587159609e+12	1.440908181636e+04
2.132109770743e+12	1.441288257652e+04
2.133632940785e+12	1.441668333667e+04
2.135156669723e+12	1.442048409682e+04
2.136680957545e+12	1.442428485697e+04
2.138205804241e+12	1.442808561712e+04
2.139731209798e+12	1.443188637728e+04
2.141257174205e+12	1.443568713743e+04
2.142783697450e+12	1.443948789758e+04
2.144310779523e+12	1.444328865773e+04
2.145838420411e+12	1.444708941788e+04
2.147366620103e+12	1.445089017804e+04
2.148895378588e+12	1.445469093819e+04
2.150424695855e+12	1.445849169834e+04
2.151954571893e+12	1.446229245849e+04
2.153485006689e+12	1.446609321864e+04
2.155016000234e+12	1.446989397880e+04
2.156547552516e+12	1.447369473895e+04
2.158079663523e+12	1.447749549910e+04
2.159612333246e+12	1.448129625925e+04
2.161145561672e+12	1.448509701940e+04
2.162679348792e+12	1.448889777956e+04
2.164213694594e+12	1.449269853971e+04
2.165748599067e+12	1.449649929986e+04
2.167284062200e+12	1.450030006001e+04
2.168820083984e+12	1.450410082016e+04
2.170356664406e+12	1.450790158032e+04
2.171893803457e+12	1.451170234047e+04
2.173431501125e+12	1.451550310062e+04
2.174969757401e+12	1.451930386077e+04
2.176508572273e+12	1.452310462092e+04
2.178047945731e+12	1.452690538108e+04
2.179587877766e+12	1.453070614123e+04
2.181128368365e+12	1.453450690138e+04
2.182669417519e+12	1.453830766153e+04
2.184211025218e+12	1.454210842168e+04
2.185753191452e+12	1.454590918184e+04
2.187295916209e+12	1.454970994199e+04
2.188839199480e+12	1.455351070214e+04
2.190383041255e+12	1.455731146229e+04
2.191927441524e+12	1.456111222244e+04
2.193472400277e+12	1.456491298260e+04
2.195017917503e+12	1.456871374275e+04
2.196563993193e+12	1.457251450290e+04
2.198110627336e+12	1.457631526305e+04
2.199657819924e+12	1.458011602320e+04
2.201205570946e+12	1.458391678336e+04
2.202753880392e+12	1.458771754351e+04
2.204302748252e+12	1.459151830366e+04
2.205852174518e+12	1.459531906381e+04
2.207402159178e+12	1.459911982396e+04
2.208952702225e+12	1.460292058412e+04
2.210503803647e+12	1.460672134427e+04
2.212055463436e+12	1.461052210442e+04
2.213607681583e+12	1.461432286457e+04
2.215160458077e+12	1.461812362472e+04
2.216713792909e+12	1.462192438488e+04
2.218267686071e+12	1.462572514503e+04
2.219822137552e+12	1.462952590518e+04
2.221377147344e+12	1.463332666533e+04
2.222932715437e+12	1.463712742549e+04
2.224488841823e+12	1.464092818564e+04
2.226045526492e+12	1.464472894579e+04
2.227602769435e+12	1.464852970594e+04
2.229160570643e+12	1.465233046609e+04
2.230718930107e+12	1.465613122625e+04
2.232277847819e+12	1.465993198640e+04
2.233837323769e+12	1.466373274655e+04
2.235397357948e+12	1.466753350670e+04
2.236957950349e+12	1.467133426685e+04
2.238519100962e+12	1.467513502701e+04
2.240080809778e+12	1.467893578716e+04
2.241643076790e+12	1.468273654731e+04
2.243205901988e+12	1.468653730746e+04
2.244769285363e+12	1.469033806761e+04
2.246333226908e+12	1.469413882777e+04
2.247897726614e+12	1.469793958792e+04
2.249462784473e+12	1.470174034807e+04
2.251028400475e+12	1.470554110822e+04
2.252594574614e+12	1.470934186837e+04
2.254161306881e+12	1.471314262853e+04
2.255728597267e+12	1.471694338868e+04
2.257296445765e+12	1.472074414883e+04
2.258864852366e+12	1.472454490898e+04
2.260433817062e+12	1.472834566913e+04
2.262003339846e+12	1.473214642929e+04
2.263573420709e+12	1.473594718944e+04
2.265144059644e+12	1.473974794959e+04
2.266715256642e+12	1.474354870974e+04
2.268287011696e+12	1.474734946989e+04
2.269859324799e+12	1.475115023005e+04
2.271432195942e+12	1.475495099020e+04
2.273005625117e+12	1.475875175035e+04
2.274579612318e+12	1.476255251050e+04
2.276154157537e+12	1.476635327065e+04
2.277729260766e+12	1.477015403081e+04
2.279304921998e+12	1.477395479096e+04
2.280881141225e+12	1.477775555111e+04
2.282457918440e+12	1.478155631126e+04
2.284035253636e+12	1.478535707141e+04
2.285613146805e+12	1.478915783157e+04
2.287191597941e+12	1.479295859172e+04
2.288770607035e+12	1.479675935187e+04
2.290350174082e+12	1.480056011202e+04
2.291930299074e+12	1.480436087217e+04
2.293510982004e+12	1.480816163233e+04
2.295092222865e+12	1.481196239248e+04
2.296674021650e+12	1.481576315263e+04
2.298256378353e+12	1.481956391278e+04
2.299839292966e+12	1.482336467293e+04
2.301422765483e+12	1.482716543309e+04
2.303006795897e+12	1.483096619324e+04
2.304591384202e+12	1.483476695339e+04
2.306176530391e+12	1.483856771354e+04
2.307762234457e+12	1.484236847369e+04
2.309348496394e+12	1.484616923385e+04
2.310935316195e+12	1.484996999400e+04
2.312522693855e+12	1.485377075415e+04
2.314110629366e+12	1.485757151430e+04
2.315699122723e+12	1.486137227445e+04
2.317288173919e+12	1.486517303461e+04
2.318877782948e+12	1.486897379476e+04
2.320467949804e+12	1.487277455491e+04
2.322058674481e+12	1.487657531506e+04
2.323649956973e+12	1.488037607522e+04
2.325241797274e+12	1.488417683537e+04
2.326834195378e+12	1.488797759552e+04
2.328427151279e+12	1.489177835567e+04
2.330020664972e+12	1.489557911582e+04
2.331614736450e+12	1.489937987598e+04
2.333209365708e+12	1.490318063613e+04
2.334804552740e+12	1.490698139628e+04
2.336400297541e+12	1.491078215643e+04
2.337996600105e+12	1.491458291658e+04
2.339593460426e+12	1.491838367674e+04
2.341190878500e+12	1.492218443689e+04
2.342788854321e+12	1.492598519704e+04
2.344387387883e+12	1.492978595719e+04
2.345986479181e+12	1.493358671734e+04
2.347586128210e+12	1.493738747750e+04
2.349186334965e+12	1.494118823765e+04
2.350787099441e+12	1.494498899780e+04
