# Oganov & Ono (2004) MgSiO3 (ppv) EOS (https://ui.adsabs.harvard.edu/abs/2004Natur.430..445O/abstract)
# See also Table 2 in Wagner et al. (2012)
# Vinet fit to experimental data
# Pressure (Pa)	Density (kg m-3)
1.264186e+15	1.086885e+06
1.273292e+15	1.094927e+06
1.282457e+15	1.103030e+06
1.291680e+15	1.111192e+06
1.300962e+15	1.119414e+06
1.310303e+15	1.127697e+06
1.319704e+15	1.136042e+06
1.329165e+15	1.144448e+06
1.338686e+15	1.152917e+06
1.348267e+15	1.161448e+06
1.357910e+15	1.170042e+06
1.367613e+15	1.178700e+06
1.377379e+15	1.187422e+06
1.387206e+15	1.196208e+06
1.397096e+15	1.205060e+06
1.407048e+15	1.213977e+06
1.417063e+15	1.222960e+06
1.427142e+15	1.232009e+06
1.437285e+15	1.241126e+06
1.447492e+15	1.250310e+06
1.457763e+15	1.259561e+06
1.468099e+15	1.268882e+06
1.478500e+15	1.278271e+06
1.488967e+15	1.287730e+06
1.499500e+15	1.297259e+06
1.510099e+15	1.306858e+06
1.520765e+15	1.316528e+06
1.531498e+15	1.326270e+06
1.542298e+15	1.336084e+06
1.553166e+15	1.345970e+06
1.564103e+15	1.355930e+06
1.575108e+15	1.365963e+06
1.586182e+15	1.376071e+06
1.597326e+15	1.386253e+06
1.608539e+15	1.396511e+06
1.619822e+15	1.406845e+06
1.631176e+15	1.417255e+06
1.642601e+15	1.427742e+06
1.654098e+15	1.438307e+06
1.665666e+15	1.448950e+06
1.677306e+15	1.459672e+06
1.689019e+15	1.470473e+06
1.700805e+15	1.481354e+06
1.712664e+15	1.492315e+06
1.724598e+15	1.503358e+06
1.736605e+15	1.514482e+06
1.748687e+15	1.525689e+06
1.760844e+15	1.536978e+06
1.773077e+15	1.548351e+06
1.785385e+15	1.559809e+06
1.797770e+15	1.571351e+06
1.810231e+15	1.582978e+06
1.822770e+15	1.594691e+06
1.835387e+15	1.606492e+06
1.848081e+15	1.618379e+06
1.860854e+15	1.630354e+06
1.873706e+15	1.642418e+06
1.886637e+15	1.654572e+06
1.899648e+15	1.666815e+06
1.912740e+15	1.679149e+06
1.925912e+15	1.691574e+06
1.939165e+15	1.704091e+06
1.952500e+15	1.716701e+06
