# Zeng et al. (2021) core EOS (Holzapfel EOS)
# Pressure (Pa)	Density (kg m-3)
4.214249e+16	1.273228e+06
4.271852e+16	1.283060e+06
4.330234e+16	1.292967e+06
4.389404e+16	1.302951e+06
4.449374e+16	1.313012e+06
4.510154e+16	1.323150e+06
4.571755e+16	1.333367e+06
4.634188e+16	1.343663e+06
4.697464e+16	1.354038e+06
4.761594e+16	1.364493e+06
4.826591e+16	1.375029e+06
4.892464e+16	1.385647e+06
4.959227e+16	1.396346e+06
5.026891e+16	1.407128e+06
5.095468e+16	1.417993e+06
5.164970e+16	1.428942e+06
5.235410e+16	1.439976e+06
5.306801e+16	1.451095e+06
5.379154e+16	1.462300e+06
5.452483e+16	1.473591e+06
5.526801e+16	1.484969e+06
5.602121e+16	1.496436e+06
5.678456e+16	1.507991e+06
