# Smith et al. (2018) solid iron EOS (https://doi.org/10.1038/s41550-018-0437-9)
# Vinet fit to experimental data
# Pressure (Pa)	Density (kg m-3)
2.794502e+14	2.048480e+05
2.826799e+14	2.062863e+05
2.859419e+14	2.077346e+05
2.892365e+14	2.091932e+05
2.925640e+14	2.106620e+05
2.959247e+14	2.121411e+05
2.993188e+14	2.136305e+05
3.027467e+14	2.151305e+05
3.062086e+14	2.166409e+05
3.097048e+14	2.181620e+05
3.132356e+14	2.196938e+05
3.168013e+14	2.212363e+05
3.204022e+14	2.227896e+05
3.240385e+14	2.243539e+05
3.277106e+14	2.259291e+05
3.314188e+14	2.275154e+05
3.351633e+14	2.291128e+05
3.389445e+14	2.307215e+05
3.427626e+14	2.323414e+05
3.466180e+14	2.339727e+05
3.505110e+14	2.356155e+05
3.544419e+14	2.372698e+05
3.584110e+14	2.389357e+05
3.624186e+14	2.406133e+05
3.664650e+14	2.423027e+05
3.705506e+14	2.440039e+05
3.746756e+14	2.457171e+05
3.788404e+14	2.474424e+05
3.830454e+14	2.491797e+05
3.872908e+14	2.509292e+05
3.915769e+14	2.526910e+05
3.959042e+14	2.544652e+05
4.002729e+14	2.562519e+05
4.046833e+14	2.580511e+05
4.091359e+14	2.598629e+05
4.136309e+14	2.616874e+05
4.181687e+14	2.635248e+05
4.227497e+14	2.653751e+05
4.273741e+14	2.672383e+05
4.320423e+14	2.691146e+05
4.367548e+14	2.710041e+05
4.415118e+14	2.729069e+05
4.463136e+14	2.748230e+05
4.511607e+14	2.767526e+05
4.560535e+14	2.786957e+05
4.609921e+14	2.806525e+05
4.659772e+14	2.826230e+05
4.710089e+14	2.846074e+05
4.760877e+14	2.866057e+05
4.812140e+14	2.886180e+05
4.863881e+14	2.906444e+05
4.916104e+14	2.926851e+05
4.968812e+14	2.947401e+05
5.022011e+14	2.968095e+05
5.075703e+14	2.988934e+05
5.129892e+14	3.009920e+05
5.184582e+14	3.031053e+05
5.239778e+14	3.052335e+05
5.295482e+14	3.073766e+05
5.351700e+14	3.095348e+05
5.408435e+14	3.117081e+05
5.465691e+14	3.138966e+05
5.523472e+14	3.161005e+05
5.581783e+14	3.183199e+05
5.640627e+14	3.205549e+05
5.700008e+14	3.228056e+05
5.759931e+14	3.250721e+05
5.820400e+14	3.273545e+05
5.881418e+14	3.296529e+05
5.942991e+14	3.319674e+05
6.005123e+14	3.342982e+05
6.067817e+14	3.366454e+05
6.131079e+14	3.390090e+05
6.194912e+14	3.413893e+05
6.259320e+14	3.437862e+05
6.324309e+14	3.462000e+05
6.389883e+14	3.486308e+05
6.456046e+14	3.510786e+05
6.522802e+14	3.535436e+05
6.590156e+14	3.560258e+05
6.658114e+14	3.585256e+05
6.726678e+14	3.610428e+05
6.795854e+14	3.635778e+05
6.865647e+14	3.661305e+05
6.936060e+14	3.687012e+05
7.007099e+14	3.712899e+05
7.078769e+14	3.738968e+05
7.151074e+14	3.765220e+05
7.224019e+14	3.791656e+05
7.297609e+14	3.818278e+05
7.371849e+14	3.845087e+05
7.446743e+14	3.872084e+05
7.522296e+14	3.899271e+05
7.598513e+14	3.926648e+05
7.675400e+14	3.954218e+05
7.752961e+14	3.981981e+05
7.831201e+14	4.009939e+05
7.910126e+14	4.038094e+05
7.989739e+14	4.066446e+05
8.070047e+14	4.094997e+05
8.151055e+14	4.123749e+05
8.232768e+14	4.152703e+05
8.315190e+14	4.181860e+05
8.398327e+14	4.211221e+05
8.482185e+14	4.240789e+05
8.566769e+14	4.270564e+05
8.652084e+14	4.300549e+05
8.738135e+14	4.330744e+05
8.824928e+14	4.361151e+05
8.912468e+14	4.391771e+05
9.000761e+14	4.422606e+05
9.089811e+14	4.453658e+05
9.179626e+14	4.484928e+05
9.270210e+14	4.516418e+05
9.361568e+14	4.548128e+05
9.453708e+14	4.580062e+05
9.546633e+14	4.612219e+05
9.640350e+14	4.644602e+05
9.734864e+14	4.677213e+05
9.830182e+14	4.710052e+05
9.926309e+14	4.743123e+05
1.002325e+15	4.776425e+05
1.012101e+15	4.809961e+05
1.021960e+15	4.843733e+05
1.031902e+15	4.877741e+05
1.041928e+15	4.911989e+05
1.052039e+15	4.946477e+05
1.062234e+15	4.981207e+05
1.072516e+15	5.016181e+05
1.082883e+15	5.051400e+05
1.093338e+15	5.086867e+05
1.103880e+15	5.122583e+05
1.114510e+15	5.158550e+05
1.125228e+15	5.194769e+05
1.136037e+15	5.231242e+05
1.146935e+15	5.267972e+05
1.157924e+15	5.304959e+05
1.169004e+15	5.342206e+05
1.180176e+15	5.379715e+05
1.191441e+15	5.417487e+05
1.202799e+15	5.455524e+05
1.214251e+15	5.493828e+05
1.225797e+15	5.532401e+05
1.237439e+15	5.571245e+05
1.249177e+15	5.610362e+05
1.261011e+15	5.649753e+05
1.272942e+15	5.689421e+05
1.284971e+15	5.729368e+05
1.297099e+15	5.769595e+05
1.309327e+15	5.810104e+05
1.321654e+15	5.850898e+05
1.334082e+15	5.891978e+05
1.346611e+15	5.933347e+05
1.359243e+15	5.975006e+05
1.371977e+15	6.016957e+05
1.384814e+15	6.059204e+05
1.397756e+15	6.101746e+05
1.410803e+15	6.144588e+05
1.423956e+15	6.187730e+05
1.437215e+15	6.231175e+05
1.450581e+15	6.274925e+05
1.464055e+15	6.318983e+05
1.477637e+15	6.363350e+05
1.491329e+15	6.408028e+05
1.505131e+15	6.453020e+05
1.519044e+15	6.498328e+05
1.533068e+15	6.543954e+05
1.547205e+15	6.589900e+05
1.561455e+15	6.636169e+05
1.575819e+15	6.682762e+05
1.590298e+15	6.729683e+05
1.604892e+15	6.776934e+05
1.619602e+15	6.824516e+05
1.634430e+15	6.872432e+05
